removed_frac,lcc_fraction_mean,lcc_fraction_std,avg_path_length_mean,avg_path_length_std,global_efficiency_mean,global_efficiency_std,n_components_mean,n_components_std
0.0,0.41413354117952716,,3.9585303611479983,,0.047230781754054145,,4491.0,
0.03325539101065212,0.41332975006718625,,3.9602805882415133,,0.047067993550747506,,4346.0,
0.0666406858924396,0.40793319415448853,,3.9607693678146867,,0.045854058242886714,,4226.0,
0.09989607690309171,0.40337711069418386,,3.966778542826886,,0.044833297033868645,,4097.0,
